,국가,광역권,지역명,규모구분,연도,월,분양가,평당분양가,평가,날짜
2371,대한민국,비수도권,경북,102㎡초과,2018,8,2810,851,보통,2018-08-01 00:00:00
2372,대한민국,비수도권,경남,60㎡이하,2018,8,2786,844,보통,2018-08-01 00:00:00
2373,대한민국,비수도권,경남,60㎡초과 85㎡이하,2018,8,2630,796,저렴,2018-08-01 00:00:00
2374,대한민국,비수도권,경남,85㎡초과 102㎡이하,2018,8,2857,865,보통,2018-08-01 00:00:00
2375,대한민국,비수도권,경남,102㎡초과,2018,8,2745,831,보통,2018-08-01 00:00:00
2376,대한민국,비수도권,제주,60㎡이하,2018,8,,,FALSE,2018-08-01 00:00:00
2377,대한민국,비수도권,제주,60㎡초과 85㎡이하,2018,8,3356,1016,보통,2018-08-01 00:00:00
2378,대한민국,비수도권,제주,85㎡초과 102㎡이하,2018,8,3226,977,보통,2018-08-01 00:00:00
2379,대한민국,비수도권,제주,102㎡초과,2018,8,2990,906,보통,2018-08-01 00:00:00
2380,대한민국,수도권,서울,60㎡이하,2018,9,6631,2009,비쌈,2018-09-01 00:00:00
2381,대한민국,수도권,서울,60㎡초과 85㎡이하,2018,9,7183,2176,비쌈,2018-09-01 00:00:00
2382,대한민국,수도권,서울,85㎡초과 102㎡이하,2018,9,5061,1533,비쌈,2018-09-01 00:00:00
2383,대한민국,수도권,서울,102㎡초과,2018,9,6538,1981,비쌈,2018-09-01 00:00:00
2384,대한민국,수도권,인천,60㎡이하,2018,9,3456,1047,보통,2018-09-01 00:00:00
2385,대한민국,수도권,인천,60㎡초과 85㎡이하,2018,9,3505,1062,보통,2018-09-01 00:00:00
2386,대한민국,수도권,인천,85㎡초과 102㎡이하,2018,9,3229,978,보통,2018-09-01 00:00:00
2387,대한민국,수도권,인천,102㎡초과,2018,9,,,FALSE,2018-09-01 00:00:00
2388,대한민국,수도권,경기,60㎡이하,2018,9,4384,1328,보통,2018-09-01 00:00:00
2389,대한민국,수도권,경기,60㎡초과 85㎡이하,2018,9,4122,1249,보통,2018-09-01 00:00:00
2390,대한민국,수도권,경기,85㎡초과 102㎡이하,2018,9,4874,1476,보통,2018-09-01 00:00:00
2391,대한민국,수도권,경기,102㎡초과,2018,9,4696,1423,보통,2018-09-01 00:00:00
2392,대한민국,비수도권,부산,60㎡이하,2018,9,3863,1170,보통,2018-09-01 00:00:00
2393,대한민국,비수도권,부산,60㎡초과 85㎡이하,2018,9,4073,1234,보통,2018-09-01 00:00:00
2394,대한민국,비수도권,부산,85㎡초과 102㎡이하,2018,9,4456,1350,보통,2018-09-01 00:00:00
2395,대한민국,비수도권,부산,102㎡초과,2018,9,4173,1264,보통,2018-09-01 00:00:00
2396,대한민국,비수도권,대구,60㎡이하,2018,9,3756,1138,보통,2018-09-01 00:00:00
2397,대한민국,비수도권,대구,60㎡초과 85㎡이하,2018,9,3746,1135,보통,2018-09-01 00:00:00
2398,대한민국,비수도권,대구,85㎡초과 102㎡이하,2018,9,3698,1120,보통,2018-09-01 00:00:00
2399,대한민국,비수도권,대구,102㎡초과,2018,9,3961,1200,보통,2018-09-01 00:00:00
2400,대한민국,비수도권,광주,60㎡이하,2018,9,2776,841,보통,2018-09-01 00:00:00
2401,대한민국,비수도권,광주,60㎡초과 85㎡이하,2018,9,2931,888,보통,2018-09-01 00:00:00
2402,대한민국,비수도권,광주,85㎡초과 102㎡이하,2018,9,,,FALSE,2018-09-01 00:00:00
2403,대한민국,비수도권,광주,102㎡초과,2018,9,2655,804,보통,2018-09-01 00:00:00
2404,대한민국,비수도권,대전,60㎡이하,2018,9,2498,756,저렴,2018-09-01 00:00:00
2405,대한민국,비수도권,대전,60㎡초과 85㎡이하,2018,9,3366,1020,보통,2018-09-01 00:00:00
2406,대한민국,비수도권,대전,85㎡초과 102㎡이하,2018,9,,,FALSE,2018-09-01 00:00:00
2407,대한민국,비수도권,대전,102㎡초과,2018,9,4877,1477,보통,2018-09-01 00:00:00
2408,대한민국,비수도권,울산,60㎡이하,2018,9,,,FALSE,2018-09-01 00:00:00
2409,대한민국,비수도권,울산,60㎡초과 85㎡이하,2018,9,3125,946,보통,2018-09-01 00:00:00
2410,대한민국,비수도권,울산,85㎡초과 102㎡이하,2018,9,,,FALSE,2018-09-01 00:00:00
2411,대한민국,비수도권,울산,102㎡초과,2018,9,,,FALSE,2018-09-01 00:00:00
2412,대한민국,비수도권,세종,60㎡이하,2018,9,3064,928,보통,2018-09-01 00:00:00
2413,대한민국,비수도권,세종,60㎡초과 85㎡이하,2018,9,3147,953,보통,2018-09-01 00:00:00
2414,대한민국,비수도권,세종,85㎡초과 102㎡이하,2018,9,3138,950,보통,2018-09-01 00:00:00
2415,대한민국,비수도권,세종,102㎡초과,2018,9,3220,975,보통,2018-09-01 00:00:00
2416,대한민국,비수도권,강원,60㎡이하,2018,9,2405,728,저렴,2018-09-01 00:00:00
2417,대한민국,비수도권,강원,60㎡초과 85㎡이하,2018,9,2327,705,저렴,2018-09-01 00:00:00
2418,대한민국,비수도권,강원,85㎡초과 102㎡이하,2018,9,2864,867,보통,2018-09-01 00:00:00
2419,대한민국,비수도권,강원,102㎡초과,2018,9,2665,807,보통,2018-09-01 00:00:00
2420,대한민국,비수도권,충북,60㎡이하,2018,9,2286,692,저렴,2018-09-01 00:00:00
2421,대한민국,비수도권,충북,60㎡초과 85㎡이하,2018,9,2380,721,저렴,2018-09-01 00:00:00
2422,대한민국,비수도권,충북,85㎡초과 102㎡이하,2018,9,2725,825,보통,2018-09-01 00:00:00
2423,대한민국,비수도권,충북,102㎡초과,2018,9,2719,823,보통,2018-09-01 00:00:00
2424,대한민국,비수도권,충남,60㎡이하,2018,9,2491,754,저렴,2018-09-01 00:00:00
2425,대한민국,비수도권,충남,60㎡초과 85㎡이하,2018,9,2451,742,저렴,2018-09-01 00:00:00
2426,대한민국,비수도권,충남,85㎡초과 102㎡이하,2018,9,2657,805,보통,2018-09-01 00:00:00
2427,대한민국,비수도권,충남,102㎡초과,2018,9,2729,826,보통,2018-09-01 00:00:00
2428,대한민국,비수도권,전북,60㎡이하,2018,9,2655,804,보통,2018-09-01 00:00:00
2429,대한민국,비수도권,전북,60㎡초과 85㎡이하,2018,9,2285,692,저렴,2018-09-01 00:00:00
2430,대한민국,비수도권,전북,85㎡초과 102㎡이하,2018,9,2636,798,저렴,2018-09-01 00:00:00
2431,대한민국,비수도권,전북,102㎡초과,2018,9,2850,863,보통,2018-09-01 00:00:00
2432,대한민국,비수도권,전남,60㎡이하,2018,9,2228,675,저렴,2018-09-01 00:00:00
2433,대한민국,비수도권,전남,60㎡초과 85㎡이하,2018,9,2348,711,저렴,2018-09-01 00:00:00
2434,대한민국,비수도권,전남,85㎡초과 102㎡이하,2018,9,2627,796,저렴,2018-09-01 00:00:00
2435,대한민국,비수도권,전남,102㎡초과,2018,9,2519,763,저렴,2018-09-01 00:00:00
2436,대한민국,비수도권,경북,60㎡이하,2018,9,2509,760,저렴,2018-09-01 00:00:00
2437,대한민국,비수도권,경북,60㎡초과 85㎡이하,2018,9,2647,802,보통,2018-09-01 00:00:00
2438,대한민국,비수도권,경북,85㎡초과 102㎡이하,2018,9,2550,772,저렴,2018-09-01 00:00:00
2439,대한민국,비수도권,경북,102㎡초과,2018,9,2828,856,보통,2018-09-01 00:00:00
2440,대한민국,비수도권,경남,60㎡이하,2018,9,2905,880,보통,2018-09-01 00:00:00
2441,대한민국,비수도권,경남,60㎡초과 85㎡이하,2018,9,2716,823,보통,2018-09-01 00:00:00
2442,대한민국,비수도권,경남,85㎡초과 102㎡이하,2018,9,2857,865,보통,2018-09-01 00:00:00
2443,대한민국,비수도권,경남,102㎡초과,2018,9,2987,905,보통,2018-09-01 00:00:00
2444,대한민국,비수도권,제주,60㎡이하,2018,9,,,FALSE,2018-09-01 00:00:00
2445,대한민국,비수도권,제주,60㎡초과 85㎡이하,2018,9,3356,1016,보통,2018-09-01 00:00:00
2446,대한민국,비수도권,제주,85㎡초과 102㎡이하,2018,9,3226,977,보통,2018-09-01 00:00:00
2447,대한민국,비수도권,제주,102㎡초과,2018,9,2990,906,보통,2018-09-01 00:00:00
2448,대한민국,수도권,서울,60㎡이하,2018,10,6806,2062,비쌈,2018-10-01 00:00:00
2449,대한민국,수도권,서울,60㎡초과 85㎡이하,2018,10,7629,2311,비쌈,2018-10-01 00:00:00
2450,대한민국,수도권,서울,85㎡초과 102㎡이하,2018,10,6842,2073,비쌈,2018-10-01 00:00:00
2451,대한민국,수도권,서울,102㎡초과,2018,10,7373,2234,비쌈,2018-10-01 00:00:00
2452,대한민국,수도권,인천,60㎡이하,2018,10,3422,1036,보통,2018-10-01 00:00:00
2453,대한민국,수도권,인천,60㎡초과 85㎡이하,2018,10,3630,1100,보통,2018-10-01 00:00:00
2454,대한민국,수도권,인천,85㎡초과 102㎡이하,2018,10,3391,1027,보통,2018-10-01 00:00:00
2455,대한민국,수도권,인천,102㎡초과,2018,10,2890,875,보통,2018-10-01 00:00:00
2456,대한민국,수도권,경기,60㎡이하,2018,10,4365,1322,보통,2018-10-01 00:00:00
2457,대한민국,수도권,경기,60㎡초과 85㎡이하,2018,10,4169,1263,보통,2018-10-01 00:00:00
2458,대한민국,수도권,경기,85㎡초과 102㎡이하,2018,10,4874,1476,보통,2018-10-01 00:00:00
2459,대한민국,수도권,경기,102㎡초과,2018,10,4647,1408,보통,2018-10-01 00:00:00
2460,대한민국,비수도권,부산,60㎡이하,2018,10,3846,1165,보통,2018-10-01 00:00:00
2461,대한민국,비수도권,부산,60㎡초과 85㎡이하,2018,10,4018,1217,보통,2018-10-01 00:00:00
2462,대한민국,비수도권,부산,85㎡초과 102㎡이하,2018,10,4349,1317,보통,2018-10-01 00:00:00
2463,대한민국,비수도권,부산,102㎡초과,2018,10,4434,1343,보통,2018-10-01 00:00:00
2464,대한민국,비수도권,대구,60㎡이하,2018,10,3756,1138,보통,2018-10-01 00:00:00
2465,대한민국,비수도권,대구,60㎡초과 85㎡이하,2018,10,3803,1152,보통,2018-10-01 00:00:00
2466,대한민국,비수도권,대구,85㎡초과 102㎡이하,2018,10,3698,1120,보통,2018-10-01 00:00:00
2467,대한민국,비수도권,대구,102㎡초과,2018,10,4138,1253,보통,2018-10-01 00:00:00
2468,대한민국,비수도권,광주,60㎡이하,2018,10,3264,989,보통,2018-10-01 00:00:00
2469,대한민국,비수도권,광주,60㎡초과 85㎡이하,2018,10,3045,922,보통,2018-10-01 00:00:00
2470,대한민국,비수도권,광주,85㎡초과 102㎡이하,2018,10,,,FALSE,2018-10-01 00:00:00
2471,대한민국,비수도권,광주,102㎡초과,2018,10,,,FALSE,2018-10-01 00:00:00
2472,대한민국,비수도권,대전,60㎡이하,2018,10,2498,756,저렴,2018-10-01 00:00:00
2473,대한민국,비수도권,대전,60㎡초과 85㎡이하,2018,10,3342,1012,보통,2018-10-01 00:00:00
2474,대한민국,비수도권,대전,85㎡초과 102㎡이하,2018,10,,,FALSE,2018-10-01 00:00:00
2475,대한민국,비수도권,대전,102㎡초과,2018,10,4877,1477,보통,2018-10-01 00:00:00
2476,대한민국,비수도권,울산,60㎡이하,2018,10,,,FALSE,2018-10-01 00:00:00
2477,대한민국,비수도권,울산,60㎡초과 85㎡이하,2018,10,2890,875,보통,2018-10-01 00:00:00
2478,대한민국,비수도권,울산,85㎡초과 102㎡이하,2018,10,,,FALSE,2018-10-01 00:00:00
2479,대한민국,비수도권,울산,102㎡초과,2018,10,,,FALSE,2018-10-01 00:00:00
2480,대한민국,비수도권,세종,60㎡이하,2018,10,3064,928,보통,2018-10-01 00:00:00
2481,대한민국,비수도권,세종,60㎡초과 85㎡이하,2018,10,3147,953,보통,2018-10-01 00:00:00
2482,대한민국,비수도권,세종,85㎡초과 102㎡이하,2018,10,3138,950,보통,2018-10-01 00:00:00
2483,대한민국,비수도권,세종,102㎡초과,2018,10,3220,975,보통,2018-10-01 00:00:00
2484,대한민국,비수도권,강원,60㎡이하,2018,10,2423,734,저렴,2018-10-01 00:00:00
2485,대한민국,비수도권,강원,60㎡초과 85㎡이하,2018,10,2358,714,저렴,2018-10-01 00:00:00
2486,대한민국,비수도권,강원,85㎡초과 102㎡이하,2018,10,2864,867,보통,2018-10-01 00:00:00
2487,대한민국,비수도권,강원,102㎡초과,2018,10,2665,807,보통,2018-10-01 00:00:00
2488,대한민국,비수도권,충북,60㎡이하,2018,10,2286,692,저렴,2018-10-01 00:00:00
2489,대한민국,비수도권,충북,60㎡초과 85㎡이하,2018,10,2380,721,저렴,2018-10-01 00:00:00
2490,대한민국,비수도권,충북,85㎡초과 102㎡이하,2018,10,2725,825,보통,2018-10-01 00:00:00
2491,대한민국,비수도권,충북,102㎡초과,2018,10,2719,823,보통,2018-10-01 00:00:00
2492,대한민국,비수도권,충남,60㎡이하,2018,10,2491,754,저렴,2018-10-01 00:00:00
2493,대한민국,비수도권,충남,60㎡초과 85㎡이하,2018,10,2451,742,저렴,2018-10-01 00:00:00
2494,대한민국,비수도권,충남,85㎡초과 102㎡이하,2018,10,2657,805,보통,2018-10-01 00:00:00
2495,대한민국,비수도권,충남,102㎡초과,2018,10,2729,826,보통,2018-10-01 00:00:00
2496,대한민국,비수도권,전북,60㎡이하,2018,10,2666,807,보통,2018-10-01 00:00:00
2497,대한민국,비수도권,전북,60㎡초과 85㎡이하,2018,10,2301,697,저렴,2018-10-01 00:00:00
2498,대한민국,비수도권,전북,85㎡초과 102㎡이하,2018,10,2636,798,저렴,2018-10-01 00:00:00
2499,대한민국,비수도권,전북,102㎡초과,2018,10,2627,796,저렴,2018-10-01 00:00:00
2500,대한민국,비수도권,전남,60㎡이하,2018,10,2240,678,저렴,2018-10-01 00:00:00
2501,대한민국,비수도권,전남,60㎡초과 85㎡이하,2018,10,2354,713,저렴,2018-10-01 00:00:00
2502,대한민국,비수도권,전남,85㎡초과 102㎡이하,2018,10,2627,796,저렴,2018-10-01 00:00:00
2503,대한민국,비수도권,전남,102㎡초과,2018,10,2519,763,저렴,2018-10-01 00:00:00
2504,대한민국,비수도권,경북,60㎡이하,2018,10,2509,760,저렴,2018-10-01 00:00:00
2505,대한민국,비수도권,경북,60㎡초과 85㎡이하,2018,10,2620,793,저렴,2018-10-01 00:00:00
2506,대한민국,비수도권,경북,85㎡초과 102㎡이하,2018,10,2699,817,보통,2018-10-01 00:00:00
2507,대한민국,비수도권,경북,102㎡초과,2018,10,2948,893,보통,2018-10-01 00:00:00
2508,대한민국,비수도권,경남,60㎡이하,2018,10,2905,880,보통,2018-10-01 00:00:00
2509,대한민국,비수도권,경남,60㎡초과 85㎡이하,2018,10,2769,839,보통,2018-10-01 00:00:00
2510,대한민국,비수도권,경남,85㎡초과 102㎡이하,2018,10,3015,913,보통,2018-10-01 00:00:00
2511,대한민국,비수도권,경남,102㎡초과,2018,10,2987,905,보통,2018-10-01 00:00:00
2512,대한민국,비수도권,제주,60㎡이하,2018,10,,,FALSE,2018-10-01 00:00:00
2513,대한민국,비수도권,제주,60㎡초과 85㎡이하,2018,10,3356,1016,보통,2018-10-01 00:00:00
2514,대한민국,비수도권,제주,85㎡초과 102㎡이하,2018,10,3226,977,보통,2018-10-01 00:00:00
2515,대한민국,비수도권,제주,102㎡초과,2018,10,2990,906,보통,2018-10-01 00:00:00
2516,대한민국,수도권,서울,60㎡이하,2018,11,7017,2126,비쌈,2018-11-01 00:00:00
2517,대한민국,수도권,서울,60㎡초과 85㎡이하,2018,11,7620,2309,비쌈,2018-11-01 00:00:00
2518,대한민국,수도권,서울,85㎡초과 102㎡이하,2018,11,6842,2073,비쌈,2018-11-01 00:00:00
2519,대한민국,수도권,서울,102㎡초과,2018,11,7351,2227,비쌈,2018-11-01 00:00:00
2520,대한민국,수도권,인천,60㎡이하,2018,11,3437,1041,보통,2018-11-01 00:00:00
2521,대한민국,수도권,인천,60㎡초과 85㎡이하,2018,11,3725,1128,보통,2018-11-01 00:00:00
2522,대한민국,수도권,인천,85㎡초과 102㎡이하,2018,11,3492,1058,보통,2018-11-01 00:00:00
2523,대한민국,수도권,인천,102㎡초과,2018,11,4455,1350,보통,2018-11-01 00:00:00
2524,대한민국,수도권,경기,60㎡이하,2018,11,4331,1312,보통,2018-11-01 00:00:00
2525,대한민국,수도권,경기,60㎡초과 85㎡이하,2018,11,4175,1265,보통,2018-11-01 00:00:00
2526,대한민국,수도권,경기,85㎡초과 102㎡이하,2018,11,5068,1535,비쌈,2018-11-01 00:00:00
2527,대한민국,수도권,경기,102㎡초과,2018,11,4627,1402,보통,2018-11-01 00:00:00
2528,대한민국,비수도권,부산,60㎡이하,2018,11,3778,1144,보통,2018-11-01 00:00:00
2529,대한민국,비수도권,부산,60㎡초과 85㎡이하,2018,11,4036,1223,보통,2018-11-01 00:00:00
2530,대한민국,비수도권,부산,85㎡초과 102㎡이하,2018,11,4066,1232,보통,2018-11-01 00:00:00
2531,대한민국,비수도권,부산,102㎡초과,2018,11,4293,1300,보통,2018-11-01 00:00:00
2532,대한민국,비수도권,대구,60㎡이하,2018,11,3808,1153,보통,2018-11-01 00:00:00
2533,대한민국,비수도권,대구,60㎡초과 85㎡이하,2018,11,3826,1159,보통,2018-11-01 00:00:00
2534,대한민국,비수도권,대구,85㎡초과 102㎡이하,2018,11,3698,1120,보통,2018-11-01 00:00:00
2535,대한민국,비수도권,대구,102㎡초과,2018,11,3949,1196,보통,2018-11-01 00:00:00
2536,대한민국,비수도권,광주,60㎡이하,2018,11,3264,989,보통,2018-11-01 00:00:00
2537,대한민국,비수도권,광주,60㎡초과 85㎡이하,2018,11,3201,970,보통,2018-11-01 00:00:00
2538,대한민국,비수도권,광주,85㎡초과 102㎡이하,2018,11,,,FALSE,2018-11-01 00:00:00
2539,대한민국,비수도권,광주,102㎡초과,2018,11,,,FALSE,2018-11-01 00:00:00
2540,대한민국,비수도권,대전,60㎡이하,2018,11,2498,756,저렴,2018-11-01 00:00:00
2541,대한민국,비수도권,대전,60㎡초과 85㎡이하,2018,11,3342,1012,보통,2018-11-01 00:00:00
2542,대한민국,비수도권,대전,85㎡초과 102㎡이하,2018,11,,,FALSE,2018-11-01 00:00:00
2543,대한민국,비수도권,대전,102㎡초과,2018,11,4877,1477,보통,2018-11-01 00:00:00
2544,대한민국,비수도권,울산,60㎡이하,2018,11,,,FALSE,2018-11-01 00:00:00
2545,대한민국,비수도권,울산,60㎡초과 85㎡이하,2018,11,2890,875,보통,2018-11-01 00:00:00
2546,대한민국,비수도권,울산,85㎡초과 102㎡이하,2018,11,,,FALSE,2018-11-01 00:00:00
2547,대한민국,비수도권,울산,102㎡초과,2018,11,,,FALSE,2018-11-01 00:00:00
2548,대한민국,비수도권,세종,60㎡이하,2018,11,3064,928,보통,2018-11-01 00:00:00
2549,대한민국,비수도권,세종,60㎡초과 85㎡이하,2018,11,3147,953,보통,2018-11-01 00:00:00
2550,대한민국,비수도권,세종,85㎡초과 102㎡이하,2018,11,3138,950,보통,2018-11-01 00:00:00
2551,대한민국,비수도권,세종,102㎡초과,2018,11,3220,975,보통,2018-11-01 00:00:00
2552,대한민국,비수도권,강원,60㎡이하,2018,11,2452,743,저렴,2018-11-01 00:00:00
2553,대한민국,비수도권,강원,60㎡초과 85㎡이하,2018,11,2380,721,저렴,2018-11-01 00:00:00
2554,대한민국,비수도권,강원,85㎡초과 102㎡이하,2018,11,2865,868,보통,2018-11-01 00:00:00
2555,대한민국,비수도권,강원,102㎡초과,2018,11,2528,766,저렴,2018-11-01 00:00:00
2556,대한민국,비수도권,충북,60㎡이하,2018,11,2261,685,저렴,2018-11-01 00:00:00
2557,대한민국,비수도권,충북,60㎡초과 85㎡이하,2018,11,2383,722,저렴,2018-11-01 00:00:00
2558,대한민국,비수도권,충북,85㎡초과 102㎡이하,2018,11,2725,825,보통,2018-11-01 00:00:00
2559,대한민국,비수도권,충북,102㎡초과,2018,11,2689,814,보통,2018-11-01 00:00:00
2560,대한민국,비수도권,충남,60㎡이하,2018,11,2408,729,저렴,2018-11-01 00:00:00
2561,대한민국,비수도권,충남,60㎡초과 85㎡이하,2018,11,2412,730,저렴,2018-11-01 00:00:00
2562,대한민국,비수도권,충남,85㎡초과 102㎡이하,2018,11,2657,805,보통,2018-11-01 00:00:00
2563,대한민국,비수도권,충남,102㎡초과,2018,11,2729,826,보통,2018-11-01 00:00:00
2564,대한민국,비수도권,전북,60㎡이하,2018,11,2666,807,보통,2018-11-01 00:00:00
2565,대한민국,비수도권,전북,60㎡초과 85㎡이하,2018,11,2326,704,저렴,2018-11-01 00:00:00
2566,대한민국,비수도권,전북,85㎡초과 102㎡이하,2018,11,2636,798,저렴,2018-11-01 00:00:00
2567,대한민국,비수도권,전북,102㎡초과,2018,11,2593,785,저렴,2018-11-01 00:00:00
2568,대한민국,비수도권,전남,60㎡이하,2018,11,2276,689,저렴,2018-11-01 00:00:00
2569,대한민국,비수도권,전남,60㎡초과 85㎡이하,2018,11,2332,706,저렴,2018-11-01 00:00:00
2570,대한민국,비수도권,전남,85㎡초과 102㎡이하,2018,11,2482,752,저렴,2018-11-01 00:00:00
2571,대한민국,비수도권,전남,102㎡초과,2018,11,2502,758,저렴,2018-11-01 00:00:00
2572,대한민국,비수도권,경북,60㎡이하,2018,11,2548,772,저렴,2018-11-01 00:00:00
2573,대한민국,비수도권,경북,60㎡초과 85㎡이하,2018,11,2680,812,보통,2018-11-01 00:00:00
2574,대한민국,비수도권,경북,85㎡초과 102㎡이하,2018,11,2699,817,보통,2018-11-01 00:00:00
2575,대한민국,비수도권,경북,102㎡초과,2018,11,2884,873,보통,2018-11-01 00:00:00
2576,대한민국,비수도권,경남,60㎡이하,2018,11,2887,874,보통,2018-11-01 00:00:00
2577,대한민국,비수도권,경남,60㎡초과 85㎡이하,2018,11,2781,842,보통,2018-11-01 00:00:00
2578,대한민국,비수도권,경남,85㎡초과 102㎡이하,2018,11,3173,961,보통,2018-11-01 00:00:00
2579,대한민국,비수도권,경남,102㎡초과,2018,11,2990,906,보통,2018-11-01 00:00:00
2580,대한민국,비수도권,제주,60㎡이하,2018,11,3804,1152,보통,2018-11-01 00:00:00
2581,대한민국,비수도권,제주,60㎡초과 85㎡이하,2018,11,3341,1012,보통,2018-11-01 00:00:00
2582,대한민국,비수도권,제주,85㎡초과 102㎡이하,2018,11,3226,977,보통,2018-11-01 00:00:00
2583,대한민국,비수도권,제주,102㎡초과,2018,11,2990,906,보통,2018-11-01 00:00:00
2584,대한민국,수도권,서울,60㎡이하,2018,12,7398,2241,비쌈,2018-12-01 00:00:00
2585,대한민국,수도권,서울,60㎡초과 85㎡이하,2018,12,7890,2390,비쌈,2018-12-01 00:00:00
2586,대한민국,수도권,서울,85㎡초과 102㎡이하,2018,12,6842,2073,비쌈,2018-12-01 00:00:00
2587,대한민국,수도권,서울,102㎡초과,2018,12,7545,2286,비쌈,2018-12-01 00:00:00
2588,대한민국,수도권,인천,60㎡이하,2018,12,3403,1031,보통,2018-12-01 00:00:00
2589,대한민국,수도권,인천,60㎡초과 85㎡이하,2018,12,3731,1130,보통,2018-12-01 00:00:00
2590,대한민국,수도권,인천,85㎡초과 102㎡이하,2018,12,3492,1058,보통,2018-12-01 00:00:00
2591,대한민국,수도권,인천,102㎡초과,2018,12,4455,1350,보통,2018-12-01 00:00:00
2592,대한민국,수도권,경기,60㎡이하,2018,12,4439,1345,보통,2018-12-01 00:00:00
2593,대한민국,수도권,경기,60㎡초과 85㎡이하,2018,12,4130,1251,보통,2018-12-01 00:00:00
2594,대한민국,수도권,경기,85㎡초과 102㎡이하,2018,12,4888,1481,보통,2018-12-01 00:00:00
2595,대한민국,수도권,경기,102㎡초과,2018,12,4925,1492,보통,2018-12-01 00:00:00
2596,대한민국,비수도권,부산,60㎡이하,2018,12,3778,1144,보통,2018-12-01 00:00:00
2597,대한민국,비수도권,부산,60㎡초과 85㎡이하,2018,12,4064,1231,보통,2018-12-01 00:00:00
2598,대한민국,비수도권,부산,85㎡초과 102㎡이하,2018,12,4066,1232,보통,2018-12-01 00:00:00
2599,대한민국,비수도권,부산,102㎡초과,2018,12,4293,1300,보통,2018-12-01 00:00:00
2600,대한민국,비수도권,대구,60㎡이하,2018,12,3909,1184,보통,2018-12-01 00:00:00
2601,대한민국,비수도권,대구,60㎡초과 85㎡이하,2018,12,3918,1187,보통,2018-12-01 00:00:00
2602,대한민국,비수도권,대구,85㎡초과 102㎡이하,2018,12,3698,1120,보통,2018-12-01 00:00:00
2603,대한민국,비수도권,대구,102㎡초과,2018,12,4019,1217,보통,2018-12-01 00:00:00
2604,대한민국,비수도권,광주,60㎡이하,2018,12,3207,971,보통,2018-12-01 00:00:00
2605,대한민국,비수도권,광주,60㎡초과 85㎡이하,2018,12,3282,994,보통,2018-12-01 00:00:00
2606,대한민국,비수도권,광주,85㎡초과 102㎡이하,2018,12,,,FALSE,2018-12-01 00:00:00
2607,대한민국,비수도권,광주,102㎡초과,2018,12,,,FALSE,2018-12-01 00:00:00
2608,대한민국,비수도권,대전,60㎡이하,2018,12,,,FALSE,2018-12-01 00:00:00
2609,대한민국,비수도권,대전,60㎡초과 85㎡이하,2018,12,3632,1100,보통,2018-12-01 00:00:00
2610,대한민국,비수도권,대전,85㎡초과 102㎡이하,2018,12,,,FALSE,2018-12-01 00:00:00
2611,대한민국,비수도권,대전,102㎡초과,2018,12,4877,1477,보통,2018-12-01 00:00:00
2612,대한민국,비수도권,울산,60㎡이하,2018,12,,,FALSE,2018-12-01 00:00:00
2613,대한민국,비수도권,울산,60㎡초과 85㎡이하,2018,12,,,FALSE,2018-12-01 00:00:00
2614,대한민국,비수도권,울산,85㎡초과 102㎡이하,2018,12,,,FALSE,2018-12-01 00:00:00
2615,대한민국,비수도권,울산,102㎡초과,2018,12,,,FALSE,2018-12-01 00:00:00
2616,대한민국,비수도권,세종,60㎡이하,2018,12,3064,928,보통,2018-12-01 00:00:00
2617,대한민국,비수도권,세종,60㎡초과 85㎡이하,2018,12,3063,928,보통,2018-12-01 00:00:00
2618,대한민국,비수도권,세종,85㎡초과 102㎡이하,2018,12,3155,956,보통,2018-12-01 00:00:00
2619,대한민국,비수도권,세종,102㎡초과,2018,12,2990,906,보통,2018-12-01 00:00:00
2620,대한민국,비수도권,강원,60㎡이하,2018,12,2452,743,저렴,2018-12-01 00:00:00
2621,대한민국,비수도권,강원,60㎡초과 85㎡이하,2018,12,2319,702,저렴,2018-12-01 00:00:00
2622,대한민국,비수도권,강원,85㎡초과 102㎡이하,2018,12,2865,868,보통,2018-12-01 00:00:00
2623,대한민국,비수도권,강원,102㎡초과,2018,12,2387,723,저렴,2018-12-01 00:00:00
2624,대한민국,비수도권,충북,60㎡이하,2018,12,2261,685,저렴,2018-12-01 00:00:00
2625,대한민국,비수도권,충북,60㎡초과 85㎡이하,2018,12,2383,722,저렴,2018-12-01 00:00:00
2626,대한민국,비수도권,충북,85㎡초과 102㎡이하,2018,12,2725,825,보통,2018-12-01 00:00:00
2627,대한민국,비수도권,충북,102㎡초과,2018,12,2689,814,보통,2018-12-01 00:00:00
2628,대한민국,비수도권,충남,60㎡이하,2018,12,2408,729,저렴,2018-12-01 00:00:00
2629,대한민국,비수도권,충남,60㎡초과 85㎡이하,2018,12,2394,725,저렴,2018-12-01 00:00:00
2630,대한민국,비수도권,충남,85㎡초과 102㎡이하,2018,12,2657,805,보통,2018-12-01 00:00:00
2631,대한민국,비수도권,충남,102㎡초과,2018,12,2729,826,보통,2018-12-01 00:00:00
2632,대한민국,비수도권,전북,60㎡이하,2018,12,2666,807,보통,2018-12-01 00:00:00
2633,대한민국,비수도권,전북,60㎡초과 85㎡이하,2018,12,2365,716,저렴,2018-12-01 00:00:00
